comments,labels
මීට පෙර 2005 වසරේදී එවක ඇමරිකානු රාජ්‍ය ලේකම් ධූරය දැරූ කොලින් පවෙල් ලංකාවේ සංචාරය කළේය.,1
"ජෝන් කෙරී, ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා, අග්‍රාමාත්‍ය රනිල් වික්‍රමසිංහ මහතා සහ ද්‍රවිඩ ජනතාවගේ නියෝජිතයින් කිහිප දෙනෙකු සමග සාකච්ඡා කිරීමට නියමිතය.",1
බ්‍රිතාන්‍යයේ ඔටුන්න හිමි චාර්ල්ස් කුමරුට සහ පළමු බිරිඳ වූ ඩයනා කුමරියට දාව විලියම් සහ හැරී කුමරුන් දෙදෙනාට පෙර රහසිගතව දියණියක් බිහි වූ බවට අමෙරිකානු සඟරාවක තොරතුරු පළ කර තිබේ.,1
"Globe නමැති අදාළ සඟරාවෙහි දක්වා ඇත්තේ, සාරා නමැති එම දියණිය මේ වන විට 33 වන වියේ පසුවන බව ය.",1
මෑතකදී විලියම් කුමරුගේ බිරිඳ වන කේට් මිඩ්ල්ටන් අමෙරිකාවට පැමිණ සාරා හමුවූ බව ද එම සඟරාවෙහි සඳහන් කර තිබේ.,1
"මෙම පුවත සනාථ කිරීමට තරම් ප්‍රමාණවත් සාක්ෂි ඉදිරිපත් කර නැතත්, ඊට අදාළ තොරතුරු කිහිපයක් එම සඟරාව හෙළි කර ඇත.",1
"එහි දක්වා ඇත්තේ, චාර්ල්ස්ගේ ශුක්‍රානු සෛල සහ ඩයනාගේ ඩිම්බ සෛල එක් කර කළලයක් නිපදවා ඇති අතර එය දැරියක බිහි වන කළලයක් බව හඳුනා ගැනීමෙන් පසුව එම කළලය විනාශ කිරීමට උපදෙස් දී ඇති බව ය.",1
"එහෙත්, එම කළලය විනාශ නොකළ වෛද්‍යවරයෙකු එය සිය බිරිඳගේ කුසෙහි තැන්පත් කළ බව එම වාර්තාවෙහි සඳහන් වේ.",1
"මෙම සිද්ධිය සිදුව ඇත්තේ, ඩයනා 19 වන වියේ පසුවද්දී ය.",1
"ඒ අනුව, අදාළ වෛද්‍යවරයාගේ බිරිඳගේ කුසෙහි තැන්පත් කළ කළලයෙන් සාරා නමැති දැරිය බිහිවී තිබේ.",1
‍,1
විද්‍යා ප්‍රබන්ධ කතාවක් සේ හැඟෙන මෙම සිද්ධිය ප්‍රචාරය කිරීමෙන් පසුව එය සාවද්‍ය බවට කිසිදු ප්‍රකාශයක් මෙතෙක් කර නොමැත.,1
අමෙරිකානු ජනපති බරැක් ඔබාමාගේ බිරිඳ වන මිෂෙල් ඔබාමා හිටිහැටියේ ලෝකයේ ආකර්ෂණය දිනා ගන්නා ආකාරයේ කටයුතුවල නිරත වන තැනැත්තියක් බව අපි දනිමු.,1
මෙය ද එවැනි ක්‍රියාවකි.,1
137 වන වරට ධවල මන්දිරයේදී පැවති පාස්කු මංගල්‍යයට සමගාමීව මෙම විශේෂ නර්තනය පැවැත්විණි.,1
කුඩා දරුවන්ගේ ස්ථුලභාවය අඩු කිරීම සඳහා ඇය ක්‍රියාත්මක කරන “Let’s Move!” ව්‍යාපාරයේ පස් වන සංවත්සරය ද එහිදී සැමරිණි.,1
ඇය මෙම නර්තනය තුළින් ඇගේ නර්තන හැකියාව ලෝවට ම ප්‍රදර්ශනය කිරීමට සමත් විය.,1
එපමණක් නොව නර්තනය තුළින් ස්ථුලභාවය අවම කර ගත හැකි බව ලොවට පෙන්වා දීම ද මෙහි අරමුණක් විය.,1
ස්වාධීන රූපවාහිනී සේවයේ හිටපු නියෝජ්‍ය සාමාන්‍යාධිකාරීවරයෙකු වූ සුදර්මන් රදලියගොඩ මහතා රක්ෂිත බන්ධනාගාරගත කර තිබේ.,1
"ඒ, පෙබරවාරි 24 වන දා දක්වා ය.",1
පසුගිය ජනාධිපතිවරණ සමයේදී මෛත්‍රීපාල සිරිසේන මහතාට අපහාස කිරීමේ චෝදනා මත ඔහු අත්අඩංගුවට ගෙන තිබිණි.,1
"කොළඹ 07, නෙළුම් පොකුණ මාවත අද සිට යළි ත් ආනන්ද කුමාරස්වාමි මාවත ලෙස නම් කිරීමට කොළඹ මහ නගර සභාව තීරණය කර තිබේ.",1
"ඒ අනුව, ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා අතින් අද එම මාර්ගය යළි ත් ආනන්ද කුමාරස්වාමි මාවත ලෙස යළි විවෘත කෙරෙනු ඇත.",1
"ආනන්ද කුමාරස්වාමි මාවත ලෙස නම් කර තිබූ කොළඹ 07, හෝර්ටන් වටරවුම හා පුස්තකාල වටරවුම අතර කොටස 2011 දෙසැම්බර් 15 වන දා ‘නෙළුම් පොකුණ මාවත’ ලෙස නම් කෙරිණ.",1
1877 අගෝස්තු 22 උපත ලද ආනන්ද කුමාරස්වාමි මහතා ඉන්දීය කලාව පිළිබඳ පුරෝගාමී ශ්‍රී ලාංකික ඉතිහාසඥයෙකු මෙන් ම කලාව පිළිබඳ දර්ශනවාදියෙකු ද විය.,1
මෙරට ප්‍රවීණ කලාකරුවන් රැසක් නව ප්‍රජාතන්ත්‍රවාදී පක්ෂයේ ජනාධිපති අපේක්ෂක මෛත්‍රීපාල සිරිසේන මහතාට සහය පළ කළහ.,1
